school_name,category,value
NORTH HIGH,as_povnum,NA
ROOSEVELT HIGH,as_povnum,NA
SOUTH HIGH,as_povnum,NA
SOUTHWEST HIGH,as_povnum,NA
WASHBURN HIGH,as_povnum,NA
MACC,as_povnum,NA
LONGFELLOW,as_povnum,1
WELLSTONE,as_povnum,3
WELLSTONE SWS,as_povnum,1
HARRISON SEC CTR,as_povnum,NA
RIVER BEND ED CNT,as_povnum,1
TRANSITION PLUS,as_povnum,NA
AMERICAN IND OIC,as_povnum,0
CENTER SCHOOL,as_povnum,NA
LORING-NICOLLET,as_povnum,NA
MENLO PARK,as_povnum,NA
MERC,as_povnum,0
PLYMOUTH YTH CTR,as_povnum,7
RON MCDONALD HOUSE,as_povnum,NA
VOA PHOENIX,as_povnum,1
Total,as_povnum,945
ARMATAGE,na_povnum,NA
BANCROFT,na_povnum,54
BETHUNE,na_povnum,10
BRYN MAWR,na_povnum,12
BURROUGHS,na_povnum,NA
CITYVIEW COMMUNITY,na_povnum,10
DOWLING,na_povnum,NA
EMERSON SILC,na_povnum,6
FAIR ELEMENTARY,na_povnum,1
GREEN,na_povnum,9
HALE,na_povnum,NA
HALL,na_povnum,1
HIAWATHA,na_povnum,NA
HOWE,na_povnum,NA
KENNY,na_povnum,NA
KENWOOD,na_povnum,NA
LAKE HARRIET LOWER,na_povnum,NA
LIND,na_povnum,NA
LK NOKOMIS WENONAH,na_povnum,NA
LORING,na_povnum,NA
LUCY LANEY @ CLVLND,na_povnum,11
LYNDALE,na_povnum,NA
NELLIE STONE JOHNSON,na_povnum,11
NORTHROP,na_povnum,NA
PILLSBURY,na_povnum,6
PRATT,na_povnum,NA
SHERIDAN,na_povnum,11
WAITE PARK,na_povnum,NA
WEBSTER COMMUNITY,na_povnum,NA
WHITTIER,na_povnum,7
WINDOM,na_povnum,NA
ANDERSEN UNITED,na_povnum,35
ANISHINABE ACAD,na_povnum,148
BARTON,na_povnum,NA
FIELD,na_povnum,NA
FOLWELL FINE ARTS,na_povnum,33
HMONG INTERNATIONAL,na_povnum,9
JEFFERSON,na_povnum,12
LAKE HARRIET UPPER,na_povnum,NA
LK NOKOMIS KEEWAYDIN,na_povnum,NA
MARCY OPEN,na_povnum,NA
SEWARD,na_povnum,NA
SULLIVAN,na_povnum,32
ANTHONY,na_povnum,NA
ANWATIN NEW,na_povnum,NA
FRANKLIN,na_povnum,15
JUSTICE PAGE,na_povnum,NA
NORTHEAST,na_povnum,50
OLSON MIDDLE,na_povnum,NA
SANFORD,na_povnum,NA
EDISON HIGH,na_povnum,46
FAIR HIGH SCHOOL,na_povnum,NA
HENRY HIGH,na_povnum,13
HERITAGE,na_povnum,NA
NORTH HIGH,na_povnum,NA
ROOSEVELT HIGH,na_povnum,NA
SOUTH HIGH,na_povnum,NA
SOUTHWEST HIGH,na_povnum,NA
WASHBURN HIGH,na_povnum,NA
MACC,na_povnum,NA
LONGFELLOW,na_povnum,10
WELLSTONE,na_povnum,0
WELLSTONE SWS,na_povnum,0
HARRISON SEC CTR,na_povnum,NA
RIVER BEND ED CNT,na_povnum,4
TRANSITION PLUS,na_povnum,NA
AMERICAN IND OIC,na_povnum,36
CENTER SCHOOL,na_povnum,NA
LORING-NICOLLET,na_povnum,NA
MENLO PARK,na_povnum,NA
MERC,na_povnum,5
PLYMOUTH YTH CTR,na_povnum,3
RON MCDONALD HOUSE,na_povnum,NA
VOA PHOENIX,na_povnum,6
Total,na_povnum,606
ARMATAGE,hi_povsch,NA
BANCROFT,hi_povsch,0.019661125319693093
BETHUNE,hi_povsch,0.0019181585677749361
BRYN MAWR,hi_povsch,0.004315856777493606
BURROUGHS,hi_povsch,NA
CITYVIEW COMMUNITY,hi_povsch,0.0025575447570332483
DOWLING,hi_povsch,NA
EMERSON SILC,hi_povsch,0.056425831202046035
FAIR ELEMENTARY,hi_povsch,3.1969309462915604e-4
GREEN,hi_povsch,0.030850383631713555
HALE,hi_povsch,NA
HALL,hi_povsch,0.002877237851662404
HIAWATHA,hi_povsch,NA
HOWE,hi_povsch,NA
KENNY,hi_povsch,NA
KENWOOD,hi_povsch,NA
LAKE HARRIET LOWER,hi_povsch,NA
LIND,hi_povsch,NA
LK NOKOMIS WENONAH,hi_povsch,NA
LORING,hi_povsch,NA
LUCY LANEY @ CLVLND,hi_povsch,0.00239769820971867
LYNDALE,hi_povsch,NA
NELLIE STONE JOHNSON,hi_povsch,0.023017902813299233
NORTHROP,hi_povsch,NA
PILLSBURY,hi_povsch,0.015505115089514066
PRATT,hi_povsch,NA
SHERIDAN,hi_povsch,0.013906649616368286
WAITE PARK,hi_povsch,NA
WEBSTER COMMUNITY,hi_povsch,NA
WHITTIER,hi_povsch,0.022218670076726343
WINDOM,hi_povsch,NA
ANDERSEN UNITED,hi_povsch,0.08008312020460358
ANISHINABE ACAD,hi_povsch,0.0041560102301790285
BARTON,hi_povsch,NA
FIELD,hi_povsch,NA
FOLWELL FINE ARTS,hi_povsch,0.07576726342710997
HMONG INTERNATIONAL,hi_povsch,0.002717391304347826
JEFFERSON,hi_povsch,0.0399616368286445
LAKE HARRIET UPPER,hi_povsch,NA
LK NOKOMIS KEEWAYDIN,hi_povsch,NA
MARCY OPEN,hi_povsch,NA
SEWARD,hi_povsch,NA
SULLIVAN,hi_povsch,0.00399616368286445
ANTHONY,hi_povsch,NA
ANWATIN NEW,hi_povsch,NA
FRANKLIN,hi_povsch,0.01118925831202046
JUSTICE PAGE,hi_povsch,NA
NORTHEAST,hi_povsch,0.016304347826086956
OLSON MIDDLE,hi_povsch,NA
SANFORD,hi_povsch,NA
EDISON HIGH,hi_povsch,0.029251918158567775
FAIR HIGH SCHOOL,hi_povsch,NA
HENRY HIGH,hi_povsch,0.01614450127877238
HERITAGE,hi_povsch,NA
NORTH HIGH,hi_povsch,NA
ROOSEVELT HIGH,hi_povsch,NA
SOUTH HIGH,hi_povsch,NA
SOUTHWEST HIGH,hi_povsch,NA
WASHBURN HIGH,hi_povsch,NA
MACC,hi_povsch,NA
LONGFELLOW,hi_povsch,0.0059143222506393865
WELLSTONE,hi_povsch,0.017902813299232736
WELLSTONE SWS,hi_povsch,0.0012787723785166241
HARRISON SEC CTR,hi_povsch,NA
RIVER BEND ED CNT,hi_povsch,3.1969309462915604e-4
TRANSITION PLUS,hi_povsch,NA
AMERICAN IND OIC,hi_povsch,0
CENTER SCHOOL,hi_povsch,NA
LORING-NICOLLET,hi_povsch,NA
MENLO PARK,hi_povsch,NA
MERC,hi_povsch,0.002237851662404092
PLYMOUTH YTH CTR,hi_povsch,0.0019181585677749361
RON MCDONALD HOUSE,hi_povsch,NA
VOA PHOENIX,hi_povsch,0.005274936061381074
Total,hi_povsch,0.5103900255754475
ARMATAGE,aa_povsch,NA
BANCROFT,aa_povsch,0.017517704062616473
BETHUNE,aa_povsch,0.018784942228848304
BRYN MAWR,aa_povsch,0.014461423779351472
BURROUGHS,aa_povsch,NA
CITYVIEW COMMUNITY,aa_povsch,0.018635855385762207
DOWLING,aa_povsch,NA
EMERSON SILC,aa_povsch,0.004696235557212076
FAIR ELEMENTARY,aa_povsch,0.0014908684308609765
GREEN,aa_povsch,0.007379798732761834
HALE,aa_povsch,NA
HALL,aa_povsch,0.014312336936265374
HIAWATHA,aa_povsch,NA
HOWE,aa_povsch,NA
KENNY,aa_povsch,NA
KENWOOD,aa_povsch,NA
LAKE HARRIET LOWER,aa_povsch,NA
LIND,aa_povsch,NA
LK NOKOMIS WENONAH,aa_povsch,NA
LORING,aa_povsch,NA
LUCY LANEY @ CLVLND,aa_povsch,0.026388371226239285
LYNDALE,aa_povsch,NA
NELLIE STONE JOHNSON,aa_povsch,0.01841222512113306
NORTHROP,aa_povsch,NA
PILLSBURY,aa_povsch,0.014983227730152813
PRATT,aa_povsch,NA
SHERIDAN,aa_povsch,0.014088706671636229
WAITE PARK,aa_povsch,NA
WEBSTER COMMUNITY,aa_povsch,NA
WHITTIER,aa_povsch,0.02035035408125233
WINDOM,aa_povsch,NA
ANDERSEN UNITED,aa_povsch,0.025046589638464404
ANISHINABE ACAD,aa_povsch,0.0012672381662318301
BARTON,aa_povsch,NA
FIELD,aa_povsch,NA
FOLWELL FINE ARTS,aa_povsch,0.01774133432724562
HMONG INTERNATIONAL,aa_povsch,0.016846813268729034
JEFFERSON,aa_povsch,0.014834140887066716
LAKE HARRIET UPPER,aa_povsch,NA
LK NOKOMIS KEEWAYDIN,aa_povsch,NA
MARCY OPEN,aa_povsch,NA
SEWARD,aa_povsch,NA
SULLIVAN,aa_povsch,0.038389862094670144
ANTHONY,aa_povsch,NA
ANWATIN NEW,aa_povsch,NA
FRANKLIN,aa_povsch,0.022512113306000746
JUSTICE PAGE,aa_povsch,NA
NORTHEAST,aa_povsch,0.016399552739470743
OLSON MIDDLE,aa_povsch,NA
SANFORD,aa_povsch,NA
EDISON HIGH,aa_povsch,0.03876257920238539
FAIR HIGH SCHOOL,aa_povsch,NA
HENRY HIGH,aa_povsch,0.041520685799478194
HERITAGE,aa_povsch,NA
NORTH HIGH,aa_povsch,NA
ROOSEVELT HIGH,aa_povsch,NA
SOUTH HIGH,aa_povsch,NA
SOUTHWEST HIGH,aa_povsch,NA
WASHBURN HIGH,aa_povsch,NA
MACC,aa_povsch,NA
LONGFELLOW,aa_povsch,0.0027581065970928064
WELLSTONE,aa_povsch,0.013492359299291837
WELLSTONE SWS,aa_povsch,8.945210585165859e-4
HARRISON SEC CTR,aa_povsch,NA
RIVER BEND ED CNT,aa_povsch,0.004696235557212076
TRANSITION PLUS,aa_povsch,NA
AMERICAN IND OIC,aa_povsch,1.4908684308609764e-4
CENTER SCHOOL,aa_povsch,NA
LORING-NICOLLET,aa_povsch,NA
MENLO PARK,aa_povsch,NA
MERC,aa_povsch,0.002161759224748416
PLYMOUTH YTH CTR,aa_povsch,0.009168840849795006
RON MCDONALD HOUSE,aa_povsch,NA
VOA PHOENIX,aa_povsch,0.003876257920238539
Total,aa_povsch,0.46202012672381665
ARMATAGE,as_povsch,NA
BANCROFT,as_povsch,0.011159631246967491
BETHUNE,as_povsch,0.0038816108685104317
BRYN MAWR,as_povsch,0.043182920912178555
BURROUGHS,as_povsch,NA
CITYVIEW COMMUNITY,as_povsch,0.006307617661329452
DOWLING,as_povsch,NA
EMERSON SILC,as_povsch,0.0024260067928190197
FAIR ELEMENTARY,as_povsch,0
GREEN,as_povsch,0.0024260067928190197
HALE,as_povsch,NA
HALL,as_povsch,9.704027171276079e-4
HIAWATHA,as_povsch,NA
HOWE,as_povsch,NA
KENNY,as_povsch,NA
KENWOOD,as_povsch,NA
LAKE HARRIET LOWER,as_povsch,NA
LIND,as_povsch,NA
LK NOKOMIS WENONAH,as_povsch,NA
LORING,as_povsch,NA
LUCY LANEY @ CLVLND,as_povsch,0.003396409509946628
LYNDALE,as_povsch,NA
NELLIE STONE JOHNSON,as_povsch,0.0038816108685104317
NORTHROP,as_povsch,NA
PILLSBURY,as_povsch,0.002911208151382824
PRATT,as_povsch,NA
SHERIDAN,as_povsch,0.005822416302765648
WAITE PARK,as_povsch,NA
WEBSTER COMMUNITY,as_povsch,NA
WHITTIER,as_povsch,0.008248423095584668
WINDOM,as_povsch,NA
ANDERSEN UNITED,as_povsch,0.005337214944201844
ANISHINABE ACAD,as_povsch,4.8520135856380397e-4
BARTON,as_povsch,NA
FIELD,as_povsch,NA
FOLWELL FINE ARTS,as_povsch,0.005337214944201844
HMONG INTERNATIONAL,as_povsch,0.11741872877244056
JEFFERSON,as_povsch,0.008733624454148471
LAKE HARRIET UPPER,as_povsch,NA
LK NOKOMIS KEEWAYDIN,as_povsch,NA
MARCY OPEN,as_povsch,NA
SEWARD,as_povsch,NA
SULLIVAN,as_povsch,0.0024260067928190197
ANTHONY,as_povsch,NA
ANWATIN NEW,as_povsch,NA
FRANKLIN,as_povsch,0.0038816108685104317
JUSTICE PAGE,as_povsch,NA
NORTHEAST,as_povsch,0.01601164483260553
OLSON MIDDLE,as_povsch,NA
SANFORD,as_povsch,NA
EDISON HIGH,as_povsch,0.025230470645317808
FAIR HIGH SCHOOL,as_povsch,NA
HENRY HIGH,as_povsch,0.1722464822901504
HERITAGE,as_povsch,NA
NORTH HIGH,as_povsch,NA
ROOSEVELT HIGH,as_povsch,NA
SOUTH HIGH,as_povsch,NA
SOUTHWEST HIGH,as_povsch,NA
WASHBURN HIGH,as_povsch,NA
MACC,as_povsch,NA
LONGFELLOW,as_povsch,4.8520135856380397e-4
WELLSTONE,as_povsch,0.001455604075691412
WELLSTONE SWS,as_povsch,4.8520135856380397e-4
HARRISON SEC CTR,as_povsch,NA
RIVER BEND ED CNT,as_povsch,4.8520135856380397e-4
TRANSITION PLUS,as_povsch,NA
AMERICAN IND OIC,as_povsch,0
CENTER SCHOOL,as_povsch,NA
LORING-NICOLLET,as_povsch,NA
MENLO PARK,as_povsch,NA
MERC,as_povsch,0
PLYMOUTH YTH CTR,as_povsch,0.003396409509946628
RON MCDONALD HOUSE,as_povsch,NA
VOA PHOENIX,as_povsch,4.8520135856380397e-4
Total,as_povsch,0.4585152838427948
ARMATAGE,wh_povsch,NA
BANCROFT,wh_povsch,0.0075224856909239576
BETHUNE,wh_povsch,0.0017988552739165986
BRYN MAWR,wh_povsch,0.002207686017988553
BURROUGHS,wh_povsch,NA
CITYVIEW COMMUNITY,wh_povsch,0.0017988552739165986
DOWLING,wh_povsch,NA
EMERSON SILC,wh_povsch,0.005641864268192968
FAIR ELEMENTARY,wh_povsch,1.6353229762878168e-4
GREEN,wh_povsch,8.994276369582993e-4
HALE,wh_povsch,NA
HALL,wh_povsch,9.811937857726902e-4
HIAWATHA,wh_povsch,NA
HOWE,wh_povsch,NA
KENNY,wh_povsch,NA
KENWOOD,wh_povsch,NA
LAKE HARRIET LOWER,wh_povsch,NA
LIND,wh_povsch,NA
LK NOKOMIS WENONAH,wh_povsch,NA
LORING,wh_povsch,NA
LUCY LANEY @ CLVLND,wh_povsch,0.001635322976287817
LYNDALE,wh_povsch,NA
NELLIE STONE JOHNSON,wh_povsch,0.0011447260834014717
NORTHROP,wh_povsch,NA
PILLSBURY,wh_povsch,0.005151267375306623
PRATT,wh_povsch,NA
SHERIDAN,wh_povsch,0.0034341782502044153
WAITE PARK,wh_povsch,NA
WEBSTER COMMUNITY,wh_povsch,NA
WHITTIER,wh_povsch,0.009893704006541292
WINDOM,wh_povsch,NA
ANDERSEN UNITED,wh_povsch,0.0017170891251022077
ANISHINABE ACAD,wh_povsch,6.541291905151267e-4
BARTON,wh_povsch,NA
FIELD,wh_povsch,NA
FOLWELL FINE ARTS,wh_povsch,0.007440719542109567
HMONG INTERNATIONAL,wh_povsch,6.541291905151267e-4
JEFFERSON,wh_povsch,0.0013900245298446444
LAKE HARRIET UPPER,wh_povsch,NA
LK NOKOMIS KEEWAYDIN,wh_povsch,NA
MARCY OPEN,wh_povsch,NA
SEWARD,wh_povsch,NA
SULLIVAN,wh_povsch,0.0013900245298446444
ANTHONY,wh_povsch,NA
ANWATIN NEW,wh_povsch,NA
FRANKLIN,wh_povsch,5.723630417007358e-4
JUSTICE PAGE,wh_povsch,NA
NORTHEAST,wh_povsch,0.009403107113654947
OLSON MIDDLE,wh_povsch,NA
SANFORD,wh_povsch,NA
EDISON HIGH,wh_povsch,0.013246116107931317
FAIR HIGH SCHOOL,wh_povsch,NA
HENRY HIGH,wh_povsch,0.006295993458708095
HERITAGE,wh_povsch,NA
NORTH HIGH,wh_povsch,NA
ROOSEVELT HIGH,wh_povsch,NA
SOUTH HIGH,wh_povsch,NA
SOUTHWEST HIGH,wh_povsch,NA
WASHBURN HIGH,wh_povsch,NA
MACC,wh_povsch,NA
LONGFELLOW,wh_povsch,1.6353229762878168e-4
WELLSTONE,wh_povsch,1.6353229762878168e-4
WELLSTONE SWS,wh_povsch,0
HARRISON SEC CTR,wh_povsch,NA
RIVER BEND ED CNT,wh_povsch,7.358953393295176e-4
TRANSITION PLUS,wh_povsch,NA
AMERICAN IND OIC,wh_povsch,2.4529844644317255e-4
CENTER SCHOOL,wh_povsch,NA
LORING-NICOLLET,wh_povsch,NA
MENLO PARK,wh_povsch,NA
MERC,wh_povsch,6.541291905151267e-4
PLYMOUTH YTH CTR,wh_povsch,2.4529844644317255e-4
RON MCDONALD HOUSE,wh_povsch,NA
VOA PHOENIX,wh_povsch,5.723630417007358e-4
Total,wh_povsch,0.08781684382665576
ARMATAGE,na_povsch,NA
BANCROFT,na_povsch,0.04344328238133548
BETHUNE,na_povsch,0.008045052292839904
BRYN MAWR,na_povsch,0.009654062751407884
BURROUGHS,na_povsch,NA
CITYVIEW COMMUNITY,na_povsch,0.008045052292839904
DOWLING,na_povsch,NA
EMERSON SILC,na_povsch,0.004827031375703942
FAIR ELEMENTARY,na_povsch,8.045052292839903e-4
GREEN,na_povsch,0.007240547063555913
HALE,na_povsch,NA
HALL,na_povsch,8.045052292839903e-4
HIAWATHA,na_povsch,NA
HOWE,na_povsch,NA
KENNY,na_povsch,NA
KENWOOD,na_povsch,NA
LAKE HARRIET LOWER,na_povsch,NA
LIND,na_povsch,NA
LK NOKOMIS WENONAH,na_povsch,NA
LORING,na_povsch,NA
LUCY LANEY @ CLVLND,na_povsch,0.008849557522123894
LYNDALE,na_povsch,NA
NELLIE STONE JOHNSON,na_povsch,0.008849557522123894
NORTHROP,na_povsch,NA
PILLSBURY,na_povsch,0.004827031375703942
PRATT,na_povsch,NA
SHERIDAN,na_povsch,0.008849557522123894
WAITE PARK,na_povsch,NA
WEBSTER COMMUNITY,na_povsch,NA
WHITTIER,na_povsch,0.0056315366049879325
WINDOM,na_povsch,NA
ANDERSEN UNITED,na_povsch,0.02815768302493966
ANISHINABE ACAD,na_povsch,0.11906677393403058
BARTON,na_povsch,NA
FIELD,na_povsch,NA
FOLWELL FINE ARTS,na_povsch,0.02654867256637168
HMONG INTERNATIONAL,na_povsch,0.007240547063555913
JEFFERSON,na_povsch,0.009654062751407884
LAKE HARRIET UPPER,na_povsch,NA
LK NOKOMIS KEEWAYDIN,na_povsch,NA
MARCY OPEN,na_povsch,NA
SEWARD,na_povsch,NA
SULLIVAN,na_povsch,0.02574416733708769
ANTHONY,na_povsch,NA
ANWATIN NEW,na_povsch,NA
FRANKLIN,na_povsch,0.012067578439259855
JUSTICE PAGE,na_povsch,NA
NORTHEAST,na_povsch,0.04022526146419952
OLSON MIDDLE,na_povsch,NA
SANFORD,na_povsch,NA
EDISON HIGH,na_povsch,0.03700724054706356
FAIR HIGH SCHOOL,na_povsch,NA
HENRY HIGH,na_povsch,0.010458567980691875
HERITAGE,na_povsch,NA
NORTH HIGH,na_povsch,NA
ROOSEVELT HIGH,na_povsch,NA
SOUTH HIGH,na_povsch,NA
SOUTHWEST HIGH,na_povsch,NA
WASHBURN HIGH,na_povsch,NA
MACC,na_povsch,NA
LONGFELLOW,na_povsch,0.008045052292839904
WELLSTONE,na_povsch,0
WELLSTONE SWS,na_povsch,0
HARRISON SEC CTR,na_povsch,NA
RIVER BEND ED CNT,na_povsch,0.003218020917135961
TRANSITION PLUS,na_povsch,NA
AMERICAN IND OIC,na_povsch,0.028962188254223652
CENTER SCHOOL,na_povsch,NA
LORING-NICOLLET,na_povsch,NA
MENLO PARK,na_povsch,NA
MERC,na_povsch,0.004022526146419952
PLYMOUTH YTH CTR,na_povsch,0.002413515687851971
RON MCDONALD HOUSE,na_povsch,NA
VOA PHOENIX,na_povsch,0.004827031375703942
Total,na_povsch,0.48753016894609813
