student_id,course_id,total_points_possible,total_points_earned,percentage_earned,subject,semester,section,Gradebook_Item,Grade_Category,FinalGradeCEMS,Points_Possible,Points_Earned,Gender,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,TimeSpent,TimeSpent_hours,TimeSpent_std
95594,AnPhA-S216-01,2907,2327,0.8004815961472308,AnPhA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,40.4533328,15,13,M,5,4,3,5,5,5,5,5,4,4,1419.8,23.663333333333334,-0.2804217209847669
95601,AnPhA-S216-01,11718,8820,0.7526881720430108,AnPhA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,84.4474672,10,10,F,5,4,4,5,5,5,4,5,4,5,2915.5167,48.591945,0.8234849612449259
95618,AnPhA-S216-01,7052,5040,0.7146908678389109,AnPhA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,66.7525328,30,22,M,4,4,3,4,4,4,4,4,4,4,3789.3996,63.15666,1.4684501293120218
95620,AnPhA-S216-01,2671,2147,0.8038187944590042,AnPhA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,72.888,10,10,F,4,3,2,5,5,4,4,5,3,5,4013.3999,66.88999833333334,1.6337724981746917
95621,FrScA-S216-01,3267,1968,0.6023875114784206,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,95.48532731,12,12,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1903.0337,31.71722833333333,0.07622664063918141
95624,OcnA-S216-02,6536,4764,0.7288861689106487,OcnA,S216,02,POINTS EARNED & TOTAL COURSE POINTS,NA,87.12730318,10,10,F,5,3,2,3,4,3,4,4,3,3,2111.0837,35.18472833333333,0.2297769655355256
95632,FrScA-S216-01,2666,1599,0.599774943735934,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,61.8510158,5,5,F,5,5,5,1,5,5,3,4,4,4,948.1999,15.803331666666667,-0.628483958793699
95633,FrScA-S216-01,8874,7110,0.8012170385395537,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,66.93002257,24,18,M,4,3,3,3,4,4,3,4,2,4,981.7835,16.363058333333335,-0.6036977406192753
95634,AnPhA-S216-01,5508,4466,0.8108206245461147,AnPhA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,76.5749312,15,NA,M,5,4,3,5,5,5,5,5,5,5,4466.367,74.43945000000001,1.9680827378880053
95658,BioA-S216-01,3362,2775,0.8254015466983938,BioA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,82.29946524,10,10,M,3,2,2,2,4,3,3,4,3,4,644.2667,10.737778333333333,-0.8528004289056218
95684,FrScA-S216-01,4317,3373,0.7813296270558258,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,0.902934537,10,6,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.5167,1.4752783333333332,-1.2629691049985956
95707,BioA-S216-01,3912,2196,0.5613496932515337,BioA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,88.57754011,30,29,F,2,2,2,2,3,3,4,3,1,2,4034.7502,67.24583666666666,1.6495299867670226
95725,OcnA-S216-01,5083,3586,0.7054888845170175,OcnA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,68.44053601,75,45,F,4,3,3,4,4,3,4,4,2,3,1886.3334,31.43889,0.06390106269702131
95726,FrScA-S216-01,3216,2892,0.8992537313432836,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,94.58239278,30,30,F,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,1823.8667,30.397778333333335,0.01779780828605065
95738,OcnA-S216-01,11716,8974,0.7659610788665073,OcnA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,NA,37,30.39,F,5,5,5,5,5,4,5,5,4,5,163.6832,2.7280533333333334,-1.2074928228725632
95743,FrScA-S216-01,4010,2234,0.5571072319201995,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,95.93679458,20,20,F,5,4,4,4,4,4,4,5,5,5,3122.9167,52.04861166666667,0.9765555566955472
95770,OcnA-S216-01,3249,2753,0.8473376423514928,OcnA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,91.968174200000007,30,24.75,F,4,4,4,4,4,4,5,4,4,4,3003.6162,50.060269999999996,0.8885063832502391
95868,OcnA-S216-02,5286,3332,0.6303443057132047,OcnA,S216,02,POINTS EARNED & TOTAL COURSE POINTS,NA,39.41038526,5,NA,M,3,2,3,3,2,3,2,3,3,3,1929.4,32.156666666666666,0.09568616446188988
95896,FrScA-S216-01,3244,2453,0.7561652281134402,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,75.50790068,37,30,M,5,4,3,5,5,4,4,5,4,5,1133.2169,18.886948333333333,-0.4919330313178669
95915,AnPhA-S216-01,3843,2491,0.648191517043976,AnPhA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,74.1874672,10,NA,F,3,3,2,4,4,3,4,4,3,2,2670.7669,44.51278166666667,0.6428485214068329
95919,AnPhA-S216-02,3741,3230,0.863405506549051,AnPhA,S216,02,POINTS EARNED & TOTAL COURSE POINTS,NA,86.534932800000007,30,30,F,5,3,3,5,5,4,4,4,3,5,1937.4333,32.290555,0.10161510377931249
95919,FrScA-S216-02,3212,2692,0.838107098381071,FrScA,S216,02,POINTS EARNED & TOTAL COURSE POINTS,NA,94.63882619,15,15,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1636.5333,27.275555,-0.12046272732527727
95921,OcnA-S216-02,2075,1479,0.7127710843373494,OcnA,S216,02,POINTS EARNED & TOTAL COURSE POINTS,NA,80.97822446,10,10,F,5,4,3,5,5,4,3,5,5,5,960.2998,16.004996666666667,-0.6195536844547743
95923,FrScA-S216-02,8196,6030,0.7357247437774525,FrScA,S216,02,POINTS EARNED & TOTAL COURSE POINTS,NA,89.61625282,15,NA,F,5,5,5,5,5,5,5,5,5,5,1276.7667,21.279445,-0.38598677595230474
95925,FrScA-S216-02,4989,3972,0.7961515333734215,FrScA,S216,02,POINTS EARNED & TOTAL COURSE POINTS,NA,90.74492099,237,224.63,F,4,5,4,5,4,4,5,4,4,4,2111.8333,35.197221666666664,0.23033020429323886
95957,AnPhA-S216-01,4580,3626,0.7917030567685589,AnPhA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,67.9248,15,10,F,4,4,4,4,5,4,4,4,4,4,3542.5501,59.042501666666666,1.2862640157551841
95989,FrScA-S216-01,3242,2587,0.7979642196175201,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,85.44018059,597,567.2,F,4,3,4,4,3,3,5,4,3,3,873.6171,14.560285,-0.6835294438774724
95991,FrScA-S216-01,7638,5427,0.7105263157894737,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,82.39277652,10,9,F,4,4,3,5,4,4,5,5,3,5,870.3836,14.506393333333333,-0.6859159133586179
96027,PhysA-S216-01,2981,2534,0.850050318685005,PhysA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,74.47916667,105,103.5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2363.2667,39.38777833333334,0.4158994437058439
96048,FrScA-S216-04,3384,2630,0.7771867612293144,FrScA,S216,04,OutcomeDefinition.Total.title,NA,70.85327314,20,14,F,4,4,3,4,3,4,4,4,5,4,1665.1665,27.752775,-0.09933012860947821
96082,FrScA-S216-02,2459,1713,0.6966246441642945,FrScA,S216,02,POINTS EARNED & TOTAL COURSE POINTS,NA,52.59593679,50,39,F,4,2,1,4,4,4,4,4,3,4,1250.7833,20.846388333333334,-0.40516370222921727
96090,PhysA-S216-01,2377,1793,0.7543121581825831,PhysA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,11.02777778,10,10,F,5,3,4,5,5,3,4,5,4,5,112.5167,1.8752783333333334,-1.2452560177719085
96121,OcnA-S216-01,3300,2401,0.7275757575757575,OcnA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,81.28643216,5,5,F,4,2,3,4,4,3,4,3,1,2,1320.5499,22.009165,-0.35367279092465936
96134,FrScA-S216-02,5566,4522,0.8124326266618757,FrScA,S216,02,POINTS EARNED & TOTAL COURSE POINTS,NA,89.72911964,10,7,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2047.7501,34.12916833333333,0.1830338996530208
96142,FrScA-S216-02,9198,5574,0.6060013046314416,FrScA,S216,02,POINTS EARNED & TOTAL COURSE POINTS,NA,90.85778781,345,338,F,4,3,4,4,5,5,4,4,5,5,1548.7666,25.812776666666664,-0.18523852785438075
96189,FrScA-S216-02,2245,1676,0.7465478841870824,FrScA,S216,02,POINTS EARNED & TOTAL COURSE POINTS,NA,88.48758465,15,15,M,3,3,2,4,2,3,4,3,3,3,1268.1002,21.135003333333334,-0.39238304555439146
96228,AnPhA-S216-01,2707,1990,0.7351311414850388,AnPhA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,91.064,10,10,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1747.1669,29.11944833333333,-0.03881011870017681
96280,FrScA-S216-02,2847,2350,0.825430277485072,FrScA,S216,02,POINTS EARNED & TOTAL COURSE POINTS,NA,81.03837472,5,3,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,914.8667,15.247778333333335,-0.6530853704247243
96345,OcnA-S216-01,6343,5295,0.8347784959798202,OcnA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,63.14572864,720,651.2,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1540.1833,25.669721666666664,-0.19157339208741506
96373,OcnA-S216-01,4780,3770,0.7887029288702929,OcnA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,80.27303183,10,2,M,5,5,4,5,5,4,5,5,4,5,2449.6827,40.828044999999996,0.47967836644673517
96374,OcnA-S216-01,3795,3268,0.861133069828722,OcnA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,77.15242881,625,599.75,F,5,4,3,5,5,4,5,5,NA,2,2626.9001,43.78166833333333,0.6104728357920145
96412,OcnA-S216-01,3098,2265,0.7311168495803745,OcnA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,72.41373534,457,360.6,M,4,3,3,4,4,4,5,4,3,3,943.0669,15.717781666666667,-0.6322723453243068
96414,FrScA-S216-02,2343,1860,0.793854033290653,FrScA,S216,02,POINTS EARNED & TOTAL COURSE POINTS,NA,61.62528217,720,700,F,5,4,4,5,4,4,5,5,4,5,310.9335,5.182225,-1.0988154308702363
96433,FrScA-S216-02,1260,973,0.7722222222222223,FrScA,S216,02,POINTS EARNED & TOTAL COURSE POINTS,NA,93.4537246,10,6,F,5,3,3,4,NA,3,5,4,4,4,2427.9167,40.46527833333334,0.46361407242273245
96472,PhysA-S216-01,2107,1693,0.8035121025154248,PhysA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,62.20833333,75,65,F,5,5,4,5,5,5,4,5,5,5,377.3498,6.289163333333334,-1.0497971927379937
96590,PhysA-S216-01,2984,2318,0.7768096514745308,PhysA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,15.41666667,30,NA,F,5,5,5,5,5,5,5,5,5,5,262.1667,4.369445,-1.134807538460503
96640,AnPhA-S216-01,3742,2999,0.8014430785676109,AnPhA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,6.336,5,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,769.2331,12.820551666666667,-0.7605695645887435
96671,OcnA-S216-01,3361,2737,0.8143409699494198,OcnA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,32.7001675,235,233,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1734.6833,28.91138833333333,-0.048023581021138136
96677,AnPhA-S216-01,1427,1247,0.8738612473721094,AnPhA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,5.2,10,10,F,4,4,3,4,4,4,4,4,4,4,11.0333,0.18388833333333335,-1.3201553642827741
96680,AnPhA-S216-01,2832,2055,0.725635593220339,AnPhA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,52.5504,10,8.5,F,5,4,3,5,4,5,5,4,4,4,1776.5166,29.60861,-0.017148710526131022
96689,OcnA-S216-01,3623,2863,0.7902290919127795,OcnA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,82.668341710000007,10,7,F,4,3,3,4,4,3,3,4,3,4,1858.3502,30.972503333333336,0.04324819342694508
96690,AnPhA-S216-01,4804,4309,0.8969608659450458,AnPhA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,64.8128,10,3,F,4,3,2,5,4,4,3,4,3,2,1969.5003,32.825005,0.12528200245006985
96720,AnPhA-S216-01,3333,2530,0.759075907590759,AnPhA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,7.88,10,10,F,5,5,4,4,5,5,5,5,5,5,68.1167,1.1352783333333332,-1.2780252291412795
96756,OcnA-S216-01,3820,2711,0.7096858638743455,OcnA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,91.13902848,5,5,F,4,3,3,4,3,3,3,4,2,5,3967.3171,66.12195166666667,1.59976130417261
96769,FrScA-S216-02,1290,801,0.6209302325581395,FrScA,S216,02,POINTS EARNED & TOTAL COURSE POINTS,NA,59.59367946,10,10,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,510.8667,8.514445,-0.9512556720739577
96808,PhysA-S216-01,3412,2330,0.6828839390386869,PhysA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,93.75,5,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2446.3169,40.77194833333333,0.4771942535722525
96826,AnPhA-S216-02,6134,5044,0.8223019237039452,AnPhA,S216,02,POINTS EARNED & TOTAL COURSE POINTS,NA,88.408,30,30,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1073.95,17.899166666666666,-0.5356746883743394
96841,FrScA-S216-02,5394,4510,0.8361142009640341,FrScA,S216,02,POINTS EARNED & TOTAL COURSE POINTS,NA,92.55079007,15,8,F,5,5,4,4,4,4,4,5,3,4,1670.95,27.84916666666667,-0.09506164361049715
96853,AnPhA-S216-01,7539,6435,0.8535614803024274,AnPhA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,85.4277328,15,15,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2521.2334,42.02055666666667,0.5324860243730071
96854,AnPhA-S216-01,7068,5648,0.7990945104697227,AnPhA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,85.1189328,10,6,F,4,4,5,5,4,3,5,4,3,4,2563.3833,42.723055,0.5635945600103461
96856,OcnA-S216-01,9630,8110,0.842159916926272,OcnA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,13.02847571,30,NA,M,4,3,3,4,4,4,3,4,4,4,529.2335,8.820558333333334,-0.9377001416374944
96867,PhysA-S216-01,4165,3309,0.7944777911164466,PhysA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,90.625,113,93.5,F,4,4,3,4,4,4,NA,4,4,4,1841.7836,30.696393333333333,0.031021292141543547
96871,AnPhA-S216-02,3012,2560,0.849933598937583,AnPhA,S216,02,POINTS EARNED & TOTAL COURSE POINTS,NA,81.1482656,10,5,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244.3835,4.073058333333333,-1.1479323456592374
96950,BioA-S216-01,6190,4970,0.802907915993538,BioA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,91.81818182,5,5,F,4,3,2,4,4,3,4,4,3,2,2264.4834,37.74139,0.3429928933125104
96959,AnPhA-S216-01,2946,1898,0.6442634080108622,AnPhA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,67.6608,5,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1727.2666,28.787776666666666,-0.05349744160589523
96994,AnPhA-S216-01,2150,1565,0.727906976744186,AnPhA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,86.8074672,5,5,F,4,5,3,4,4,5,4,4,4,4,2676.7501,44.61250166666667,0.6472643940524461
97006,OcnA-S216-01,3922,3209,0.8182049974502805,OcnA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,68.15075377,30,30,F,5,4,5,5,5,4,5,5,3,4,2399.5166,39.99194333333333,0.44265351206662235
97150,PhysA-S216-01,2710,1803,0.6653136531365313,PhysA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,62.54861111,625,460.38,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,759.3335,12.655558333333333,-0.7678759178516317
97265,PhysA-S216-01,3101,2078,0.6701064172847468,PhysA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,84.56944444,438,NA,F,4,4,3,4,3,4,4,4,4,4,817.4501,13.624168333333333,-0.7249832343050281
97272,OcnA-S216-01,2872,1733,0.6034122562674095,OcnA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,84.23953247,30,30,F,5,5,3,5,4,5,3,5,5,3,1638.45,27.3075,-0.11904811589663597
97374,BioA-S216-01,8586,6978,0.8127183787561146,BioA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,12.35294118,10,8.5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470.8,7.846666666666667,-0.9808267117400203
97386,BioA-S216-01,2761,1937,0.7015574067366896,BioA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,54.15828877,5,NA,F,4,4,3,4,4,4,3,4,3,3,71.0166,1.18361,-1.275884971572585
97441,FrScA-S216-02,2607,2205,0.8457997698504027,FrScA,S216,02,POINTS EARNED & TOTAL COURSE POINTS,NA,23.13769752,10,10,F,4,2,3,5,4,2,5,5,2,4,208.6664,3.4777733333333334,-1.1742931834835832
